school_name,school_section,cca_grouping_desc,cca_generic_name,cca_customized_name
WOODGROVE PRIMARY SCHOOL,PRIMARY,VISUAL AND PERFORMING ARTS,DANCE - CHINESE,na
WOODGROVE PRIMARY SCHOOL,PRIMARY,VISUAL AND PERFORMING ARTS,DANCE - INDIAN,na
WOODGROVE PRIMARY SCHOOL,PRIMARY,VISUAL AND PERFORMING ARTS,DANCE - MALAY,na
WOODGROVE PRIMARY SCHOOL,PRIMARY,VISUAL AND PERFORMING ARTS,DRAMA - ENGLISH,Drama Club
WOODGROVE PRIMARY SCHOOL,PRIMARY,CLUBS AND SOCIETIES,HEALTH AND FITNESS CLUB,na
WOODGROVE PRIMARY SCHOOL,PRIMARY,CLUBS AND SOCIETIES,MATHEMATICS SOCIETY,Mathemagic (Math Club)
WOODGROVE PRIMARY SCHOOL,PRIMARY,CLUBS AND SOCIETIES,CHINESE CULTURAL SOCIETY,CHINESE CULTURAL CLUB
WOODGROVE PRIMARY SCHOOL,PRIMARY,CLUBS AND SOCIETIES,GREEN CLUB,na
WOODGROVE PRIMARY SCHOOL,PRIMARY,CLUBS AND SOCIETIES,ROBOTICS CLUB,na
WOODGROVE PRIMARY SCHOOL,PRIMARY,VISUAL AND PERFORMING ARTS,DIKIR BARAT,na
WOODGROVE PRIMARY SCHOOL,PRIMARY,VISUAL AND PERFORMING ARTS,MEDIA CLUB,MEDIA DISCOVERY CLUB
WOODGROVE PRIMARY SCHOOL,PRIMARY,CLUBS AND SOCIETIES,LIBRARY,na
SEMBAWANG PRIMARY SCHOOL,PRIMARY,PHYSICAL SPORTS,RUGBY,na
SEMBAWANG PRIMARY SCHOOL,PRIMARY,PHYSICAL SPORTS,SOFTBALL,na
SEMBAWANG PRIMARY SCHOOL,PRIMARY,PHYSICAL SPORTS,TRACK & FIELD,na
SEMBAWANG PRIMARY SCHOOL,PRIMARY,PHYSICAL SPORTS,TABLE TENNIS,na
SEMBAWANG PRIMARY SCHOOL,PRIMARY,PHYSICAL SPORTS,TEN-PIN BOWLING,na
SEMBAWANG PRIMARY SCHOOL,PRIMARY,UNIFORMED GROUPS,SINGAPORE RED CROSS SOCIETY,na
SEMBAWANG PRIMARY SCHOOL,PRIMARY,VISUAL AND PERFORMING ARTS,ORCHESTRA - CHINESE,na
SEMBAWANG PRIMARY SCHOOL,PRIMARY,VISUAL AND PERFORMING ARTS,CHOIR,na
SEMBAWANG PRIMARY SCHOOL,PRIMARY,VISUAL AND PERFORMING ARTS,DANCE - CHINESE,na
SEMBAWANG PRIMARY SCHOOL,PRIMARY,VISUAL AND PERFORMING ARTS,DANCE - INDIAN,na
SEMBAWANG PRIMARY SCHOOL,PRIMARY,VISUAL AND PERFORMING ARTS,DANCE - MALAY,na
SEMBAWANG PRIMARY SCHOOL,PRIMARY,VISUAL AND PERFORMING ARTS,DRAMA - ENGLISH,na
SEMBAWANG PRIMARY SCHOOL,PRIMARY,VISUAL AND PERFORMING ARTS,ART AND CRAFT CLUB,na
SEMBAWANG PRIMARY SCHOOL,PRIMARY,CLUBS AND SOCIETIES,CHESS CLUB,na
SEMBAWANG PRIMARY SCHOOL,PRIMARY,CLUBS AND SOCIETIES,COMPUTER CLUB,na
SEMBAWANG PRIMARY SCHOOL,PRIMARY,CLUBS AND SOCIETIES,LIBRARY,na
SEMBAWANG PRIMARY SCHOOL,PRIMARY,CLUBS AND SOCIETIES,SCIENCE CLUB,na
NORTH SPRING PRIMARY SCHOOL,PRIMARY,PHYSICAL SPORTS,BADMINTON,na
NORTH SPRING PRIMARY SCHOOL,PRIMARY,PHYSICAL SPORTS,BASKETBALL,na
NORTH SPRING PRIMARY SCHOOL,PRIMARY,PHYSICAL SPORTS,FOOTBALL,FOOTBALL
NORTH SPRING PRIMARY SCHOOL,PRIMARY,PHYSICAL SPORTS,WUSHU,na
NORTH SPRING PRIMARY SCHOOL,PRIMARY,UNIFORMED GROUPS,SCOUTS,na
NORTH SPRING PRIMARY SCHOOL,PRIMARY,UNIFORMED GROUPS,BROWNIES,na
NORTH SPRING PRIMARY SCHOOL,PRIMARY,VISUAL AND PERFORMING ARTS,CHOIR,na
NORTH SPRING PRIMARY SCHOOL,PRIMARY,VISUAL AND PERFORMING ARTS,ENSEMBLE - GUITAR,GUITAR ENSEMBLE
NORTH SPRING PRIMARY SCHOOL,PRIMARY,VISUAL AND PERFORMING ARTS,ENSEMBLE - STRING,VIOLIN
NORTH SPRING PRIMARY SCHOOL,PRIMARY,VISUAL AND PERFORMING ARTS,DRAMA - ENGLISH,na
NORTH SPRING PRIMARY SCHOOL,PRIMARY,VISUAL AND PERFORMING ARTS,TAP DANCING,TAP DANCE
NORTH SPRING PRIMARY SCHOOL,PRIMARY,VISUAL AND PERFORMING ARTS,ART AND CRAFT CLUB,MODERN ART CLUB
NORTH SPRING PRIMARY SCHOOL,PRIMARY,VISUAL AND PERFORMING ARTS,POTTERY CLUB,CERAMICS CLUB
NORTH SPRING PRIMARY SCHOOL,PRIMARY,VISUAL AND PERFORMING ARTS,CHINESE CALLIGRAPHY AND BRUSH PAINTING,CHINESE CALLIGRAPHY AND PAINTING CLUB
NORTH SPRING PRIMARY SCHOOL,PRIMARY,CLUBS AND SOCIETIES,ROBOTICS CLUB,NEW MEDIA CLUB
NORTH SPRING PRIMARY SCHOOL,PRIMARY,CLUBS AND SOCIETIES,LIBRARY,na
HOUGANG PRIMARY SCHOOL,PRIMARY,PHYSICAL SPORTS,HOCKEY,na
HOUGANG PRIMARY SCHOOL,PRIMARY,PHYSICAL SPORTS,FOOTBALL,na
HOUGANG PRIMARY SCHOOL,PRIMARY,PHYSICAL SPORTS,WUSHU,na
HOUGANG PRIMARY SCHOOL,PRIMARY,PHYSICAL SPORTS,VOLLEYBALL,na
HOUGANG PRIMARY SCHOOL,PRIMARY,UNIFORMED GROUPS,SCOUTS,na
HOUGANG PRIMARY SCHOOL,PRIMARY,VISUAL AND PERFORMING ARTS,ENSEMBLE - ANGKLUNG/KULINTANG,na
HOUGANG PRIMARY SCHOOL,PRIMARY,VISUAL AND PERFORMING ARTS,BAND - BRASS,na
HOUGANG PRIMARY SCHOOL,PRIMARY,VISUAL AND PERFORMING ARTS,ENSEMBLE - GUZHENG,na
HOUGANG PRIMARY SCHOOL,PRIMARY,VISUAL AND PERFORMING ARTS,DANCE - BALLET,na
HOUGANG PRIMARY SCHOOL,PRIMARY,VISUAL AND PERFORMING ARTS,DANCE - CHINESE,na
HOUGANG PRIMARY SCHOOL,PRIMARY,VISUAL AND PERFORMING ARTS,DANCE - INDIAN,na
HOUGANG PRIMARY SCHOOL,PRIMARY,VISUAL AND PERFORMING ARTS,DANCE - MALAY,na
HOUGANG PRIMARY SCHOOL,PRIMARY,VISUAL AND PERFORMING ARTS,"MUSIC, DRAMA & DANCE CLUB",DRAMA CLUB
HOUGANG PRIMARY SCHOOL,PRIMARY,VISUAL AND PERFORMING ARTS,ART AND CRAFT CLUB,na
HOUGANG PRIMARY SCHOOL,PRIMARY,CLUBS AND SOCIETIES,CHESS CLUB,na
HOUGANG PRIMARY SCHOOL,PRIMARY,VISUAL AND PERFORMING ARTS,POTTERY CLUB,na
HOUGANG PRIMARY SCHOOL,PRIMARY,CLUBS AND SOCIETIES,GREEN CLUB,GREEN CLUB - ENVIRONMENT
HOUGANG PRIMARY SCHOOL,PRIMARY,CLUBS AND SOCIETIES,LIBRARY,na
HOUGANG PRIMARY SCHOOL,PRIMARY,CLUBS AND SOCIETIES,INFOCOM CLUB,INFOCOMM CLUB-CODING
GREENWOOD PRIMARY SCHOOL,PRIMARY,PHYSICAL SPORTS,BADMINTON,na
GREENWOOD PRIMARY SCHOOL,PRIMARY,PHYSICAL SPORTS,BASKETBALL,na
GREENWOOD PRIMARY SCHOOL,PRIMARY,PHYSICAL SPORTS,TRACK & FIELD,ATHLETICS
GREENWOOD PRIMARY SCHOOL,PRIMARY,PHYSICAL SPORTS,ROPE SKIPPING,na
GREENWOOD PRIMARY SCHOOL,PRIMARY,UNIFORMED GROUPS,SCOUTS,na
GREENWOOD PRIMARY SCHOOL,PRIMARY,UNIFORMED GROUPS,BROWNIES,na
GREENWOOD PRIMARY SCHOOL,PRIMARY,VISUAL AND PERFORMING ARTS,CHOIR,na
GREENWOOD PRIMARY SCHOOL,PRIMARY,VISUAL AND PERFORMING ARTS,DANCE - CHINESE,CHINESE DANCE
GREENWOOD PRIMARY SCHOOL,PRIMARY,VISUAL AND PERFORMING ARTS,DANCE - INDIAN,INDIAN DANCE
GREENWOOD PRIMARY SCHOOL,PRIMARY,VISUAL AND PERFORMING ARTS,DANCE - MALAY,MALAY DANCE
GREENWOOD PRIMARY SCHOOL,PRIMARY,VISUAL AND PERFORMING ARTS,ART AND CRAFT CLUB,na
GREENWOOD PRIMARY SCHOOL,PRIMARY,CLUBS AND SOCIETIES,MATHEMATICS SOCIETY,EINSTEIN CLUB
GREENWOOD PRIMARY SCHOOL,PRIMARY,CLUBS AND SOCIETIES,ENGLISH SOCIETY,BLISS CLUB
GREENWOOD PRIMARY SCHOOL,PRIMARY,CLUBS AND SOCIETIES,INNOVATION AND ENTERPRISE CLUB,PIXEL BYTES CLUB
EDGEFIELD PRIMARY SCHOOL,PRIMARY,PHYSICAL SPORTS,FENCING,na
EDGEFIELD PRIMARY SCHOOL,PRIMARY,PHYSICAL SPORTS,FOOTBALL,na
EDGEFIELD PRIMARY SCHOOL,PRIMARY,PHYSICAL SPORTS,ROPE SKIPPING,na
EDGEFIELD PRIMARY SCHOOL,PRIMARY,PHYSICAL SPORTS,ADVENTURE CLUB,OUTDOOR ADVENTURE CLUB
EDGEFIELD PRIMARY SCHOOL,PRIMARY,VISUAL AND PERFORMING ARTS,ENSEMBLE - ANGKLUNG/KULINTANG,na
EDGEFIELD PRIMARY SCHOOL,PRIMARY,VISUAL AND PERFORMING ARTS,CHOIR,na
EDGEFIELD PRIMARY SCHOOL,PRIMARY,VISUAL AND PERFORMING ARTS,DANCE - CHINESE,na
EDGEFIELD PRIMARY SCHOOL,PRIMARY,VISUAL AND PERFORMING ARTS,DANCE - INDIAN,na
EDGEFIELD PRIMARY SCHOOL,PRIMARY,VISUAL AND PERFORMING ARTS,DANCE - MALAY,na
EDGEFIELD PRIMARY SCHOOL,PRIMARY,VISUAL AND PERFORMING ARTS,DANCE - WESTERN,DANCESPORT
EDGEFIELD PRIMARY SCHOOL,PRIMARY,VISUAL AND PERFORMING ARTS,ART AND CRAFT CLUB,na
EDGEFIELD PRIMARY SCHOOL,PRIMARY,CLUBS AND SOCIETIES,IT CLUB,INFO COMM
EDGEFIELD PRIMARY SCHOOL,PRIMARY,CLUBS AND SOCIETIES,SCIENCE CLUB,SCIENCE & ENVIRONMENT CLUB
WEST GROVE PRIMARY SCHOOL,PRIMARY,PHYSICAL SPORTS,BADMINTON,na
WEST GROVE PRIMARY SCHOOL,PRIMARY,PHYSICAL SPORTS,NETBALL,na
WEST GROVE PRIMARY SCHOOL,PRIMARY,PHYSICAL SPORTS,FOOTBALL,na
WEST GROVE PRIMARY SCHOOL,PRIMARY,PHYSICAL SPORTS,ROPE SKIPPING,na
WEST GROVE PRIMARY SCHOOL,PRIMARY,UNIFORMED GROUPS,BOYS' BRIGADE,na
WEST GROVE PRIMARY SCHOOL,PRIMARY,UNIFORMED GROUPS,GIRLS' BRIGADE,na
WEST GROVE PRIMARY SCHOOL,PRIMARY,UNIFORMED GROUPS,SCOUTS,na
WEST GROVE PRIMARY SCHOOL,PRIMARY,UNIFORMED GROUPS,BROWNIES,na
WEST GROVE PRIMARY SCHOOL,PRIMARY,VISUAL AND PERFORMING ARTS,CHOIR,na
WEST GROVE PRIMARY SCHOOL,PRIMARY,VISUAL AND PERFORMING ARTS,ENSEMBLE - GUZHENG,na
WEST GROVE PRIMARY SCHOOL,PRIMARY,VISUAL AND PERFORMING ARTS,DANCE - INTERNATIONAL,na
WEST GROVE PRIMARY SCHOOL,PRIMARY,VISUAL AND PERFORMING ARTS,ART AND CRAFT CLUB,na
WEST GROVE PRIMARY SCHOOL,PRIMARY,CLUBS AND SOCIETIES,ROBOTICS CLUB,WGPS ROBOTIX
WEST GROVE PRIMARY SCHOOL,PRIMARY,CLUBS AND SOCIETIES,LIBRARY,BOOK BUZZ CLUB
WEST GROVE PRIMARY SCHOOL,PRIMARY,CLUBS AND SOCIETIES,ENVIRONMENTAL CLUB,na
WEST GROVE PRIMARY SCHOOL,PRIMARY,CLUBS AND SOCIETIES,INFOCOM CLUB,INFOMEDIA CLUB
CASUARINA PRIMARY SCHOOL,PRIMARY,PHYSICAL SPORTS,BASKETBALL,Basketball Club
CASUARINA PRIMARY SCHOOL,PRIMARY,PHYSICAL SPORTS,HOCKEY,FLOORBALL(GIRLS)
CASUARINA PRIMARY SCHOOL,PRIMARY,PHYSICAL SPORTS,RUGBY,CONTACT RUGBY
CASUARINA PRIMARY SCHOOL,PRIMARY,PHYSICAL SPORTS,WUSHU,na
CASUARINA PRIMARY SCHOOL,PRIMARY,PHYSICAL SPORTS,FLOORBALL,FLOORBALL/HOCKEY
CASUARINA PRIMARY SCHOOL,PRIMARY,UNIFORMED GROUPS,SCOUTS,na
CASUARINA PRIMARY SCHOOL,PRIMARY,UNIFORMED GROUPS,BROWNIES,Brownies (CSP 1st Pack)
CASUARINA PRIMARY SCHOOL,PRIMARY,VISUAL AND PERFORMING ARTS,CHOIR,na
CASUARINA PRIMARY SCHOOL,PRIMARY,VISUAL AND PERFORMING ARTS,DANCE - INTERNATIONAL,na
CASUARINA PRIMARY SCHOOL,PRIMARY,VISUAL AND PERFORMING ARTS,DANCE - CHINESE,na
CASUARINA PRIMARY SCHOOL,PRIMARY,VISUAL AND PERFORMING ARTS,BAND - CONCERT,CONCERT BAND
CASUARINA PRIMARY SCHOOL,PRIMARY,VISUAL AND PERFORMING ARTS,ART AND CRAFT CLUB,ART CLUB
CASUARINA PRIMARY SCHOOL,PRIMARY,CLUBS AND SOCIETIES,CHESS CLUB,na
CASUARINA PRIMARY SCHOOL,PRIMARY,CLUBS AND SOCIETIES,INFOCOM CLUB,INFOCOMM CLUB
CLEMENTI PRIMARY SCHOOL,PRIMARY,PHYSICAL SPORTS,BASKETBALL,na
CLEMENTI PRIMARY SCHOOL,PRIMARY,PHYSICAL SPORTS,TAEKWONDO,na
CLEMENTI PRIMARY SCHOOL,PRIMARY,PHYSICAL SPORTS,ROPE SKIPPING,na
CLEMENTI PRIMARY SCHOOL,PRIMARY,UNIFORMED GROUPS,BROWNIES,na
CLEMENTI PRIMARY SCHOOL,PRIMARY,VISUAL AND PERFORMING ARTS,CHOIR,na
CLEMENTI PRIMARY SCHOOL,PRIMARY,VISUAL AND PERFORMING ARTS,BAND - BRASS,na
CLEMENTI PRIMARY SCHOOL,PRIMARY,VISUAL AND PERFORMING ARTS,DANCE - CHINESE,na
CLEMENTI PRIMARY SCHOOL,PRIMARY,VISUAL AND PERFORMING ARTS,DANCE - INDIAN,na
CLEMENTI PRIMARY SCHOOL,PRIMARY,VISUAL AND PERFORMING ARTS,DANCE - MALAY,na
CLEMENTI PRIMARY SCHOOL,PRIMARY,VISUAL AND PERFORMING ARTS,ART AND CRAFT CLUB,na
CLEMENTI PRIMARY SCHOOL,PRIMARY,CLUBS AND SOCIETIES,LIBRARY,na
CLEMENTI PRIMARY SCHOOL,PRIMARY,CLUBS AND SOCIETIES,INFOCOM CLUB,na
CLEMENTI PRIMARY SCHOOL,PRIMARY,CLUBS AND SOCIETIES,CHEERLEADING CLUB,na
TANJONG KATONG PRIMARY SCHOOL,PRIMARY,PHYSICAL SPORTS,CRICKET,na
TANJONG KATONG PRIMARY SCHOOL,PRIMARY,PHYSICAL SPORTS,HOCKEY,na
TANJONG KATONG PRIMARY SCHOOL,PRIMARY,PHYSICAL SPORTS,NETBALL,na
TANJONG KATONG PRIMARY SCHOOL,PRIMARY,PHYSICAL SPORTS,FOOTBALL,na
TANJONG KATONG PRIMARY SCHOOL,PRIMARY,PHYSICAL SPORTS,FLOORBALL,na
TANJONG KATONG PRIMARY SCHOOL,PRIMARY,PHYSICAL SPORTS,HOUSE,na
TANJONG KATONG PRIMARY SCHOOL,PRIMARY,UNIFORMED GROUPS,SCOUTS,na
TANJONG KATONG PRIMARY SCHOOL,PRIMARY,VISUAL AND PERFORMING ARTS,CHOIR,na
TANJONG KATONG PRIMARY SCHOOL,PRIMARY,VISUAL AND PERFORMING ARTS,DANCE - MODERN,na
TANJONG KATONG PRIMARY SCHOOL,PRIMARY,VISUAL AND PERFORMING ARTS,DANCE - CHINESE,na
TANJONG KATONG PRIMARY SCHOOL,PRIMARY,VISUAL AND PERFORMING ARTS,DANCE - MALAY,na
TANJONG KATONG PRIMARY SCHOOL,PRIMARY,VISUAL AND PERFORMING ARTS,ART AND CRAFT CLUB,na
TANJONG KATONG PRIMARY SCHOOL,PRIMARY,CLUBS AND SOCIETIES,ROBOTICS CLUB,MODULAR ROBOTICS CLUB
TANJONG KATONG PRIMARY SCHOOL,PRIMARY,CLUBS AND SOCIETIES,INFOCOM CLUB,na
ANDERSON SECONDARY SCHOOL,SECONDARY,PHYSICAL SPORTS,BASKETBALL,na
ANDERSON SECONDARY SCHOOL,SECONDARY,PHYSICAL SPORTS,NETBALL,na
ANDERSON SECONDARY SCHOOL,SECONDARY,PHYSICAL SPORTS,FOOTBALL,na
ANDERSON SECONDARY SCHOOL,SECONDARY,PHYSICAL SPORTS,TABLE TENNIS,na
ANDERSON SECONDARY SCHOOL,SECONDARY,PHYSICAL SPORTS,WUSHU,na
ANDERSON SECONDARY SCHOOL,SECONDARY,PHYSICAL SPORTS,VOLLEYBALL,na
ANDERSON SECONDARY SCHOOL,SECONDARY,UNIFORMED GROUPS,GIRL GUIDES,na
ANDERSON SECONDARY SCHOOL,SECONDARY,UNIFORMED GROUPS,NPCC,na
ANDERSON SECONDARY SCHOOL,SECONDARY,UNIFORMED GROUPS,ST. JOHN BRIGADE,ST JOHN BRIGADE
ANDERSON SECONDARY SCHOOL,SECONDARY,UNIFORMED GROUPS,NCC (LAND),na
ANDERSON SECONDARY SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,CHOIR,na
ANDERSON SECONDARY SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,DANCE - CHINESE,na
ANDERSON SECONDARY SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,DANCE - MALAY,na
ANDERSON SECONDARY SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,DRAMA - ENGLISH,ANDERSON THEATRE CIRCLE
ANDERSON SECONDARY SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,BAND - CONCERT,na
ANDERSON SECONDARY SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,ART AND CRAFT CLUB,na
ANDERSON SECONDARY SCHOOL,SECONDARY,CLUBS AND SOCIETIES,DEBATING AND ORATORICAL SOCIETY,DEBATE SOCIETY
ANDERSON SECONDARY SCHOOL,SECONDARY,CLUBS AND SOCIETIES,GREEN CLUB,na
ANDERSON SECONDARY SCHOOL,SECONDARY,CLUBS AND SOCIETIES,ROBOTICS CLUB,na
ANDERSON SECONDARY SCHOOL,SECONDARY,CLUBS AND SOCIETIES,INFOCOM CLUB,INFOCOMM CLUB
ANDERSON SECONDARY SCHOOL,SECONDARY,CLUBS AND SOCIETIES,SCIENCE CLUB,na
BARTLEY SECONDARY SCHOOL,SECONDARY,PHYSICAL SPORTS,BASKETBALL,na
BARTLEY SECONDARY SCHOOL,SECONDARY,PHYSICAL SPORTS,NETBALL,na
BARTLEY SECONDARY SCHOOL,SECONDARY,PHYSICAL SPORTS,SEPAK TAKRAW,na
BARTLEY SECONDARY SCHOOL,SECONDARY,PHYSICAL SPORTS,FOOTBALL,na
BARTLEY SECONDARY SCHOOL,SECONDARY,PHYSICAL SPORTS,VOLLEYBALL,na
BARTLEY SECONDARY SCHOOL,SECONDARY,UNIFORMED GROUPS,NPCC,na
BARTLEY SECONDARY SCHOOL,SECONDARY,UNIFORMED GROUPS,SINGAPORE RED CROSS SOCIETY,RED CROSS YOUTH
BARTLEY SECONDARY SCHOOL,SECONDARY,UNIFORMED GROUPS,NCC(AIR),na
BARTLEY SECONDARY SCHOOL,SECONDARY,UNIFORMED GROUPS,NCC (LAND),na
BARTLEY SECONDARY SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,CHOIR,na
BARTLEY SECONDARY SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,BAND - MILITARY,BAND-CONCERT
BARTLEY SECONDARY SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,ENSEMBLE - GUZHENG,ENSEMBLE-GUZHENG
BARTLEY SECONDARY SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,DANCE - MODERN,DANCE-MODERN
BARTLEY SECONDARY SCHOOL,SECONDARY,CLUBS AND SOCIETIES,MEDIA RESOURCE CLUB,MERIT (MEDIA RESOURCE & IT) CLUB
BARTLEY SECONDARY SCHOOL,SECONDARY,CLUBS AND SOCIETIES,ENTREPRENEUR CLUB,na
BARTLEY SECONDARY SCHOOL,SECONDARY,CLUBS AND SOCIETIES,SERVICE LEARNING CLUB,na
BEATTY SECONDARY SCHOOL,SECONDARY,PHYSICAL SPORTS,BADMINTON,BADMINTON
BEATTY SECONDARY SCHOOL,SECONDARY,PHYSICAL SPORTS,CANOEING/ROWING/DRAGON BOAT,CANOEING
BEATTY SECONDARY SCHOOL,SECONDARY,PHYSICAL SPORTS,FOOTBALL,na
BEATTY SECONDARY SCHOOL,SECONDARY,PHYSICAL SPORTS,WUSHU,na
BEATTY SECONDARY SCHOOL,SECONDARY,PHYSICAL SPORTS,VOLLEYBALL,na
BEATTY SECONDARY SCHOOL,SECONDARY,UNIFORMED GROUPS,BOYS' BRIGADE,na
BEATTY SECONDARY SCHOOL,SECONDARY,UNIFORMED GROUPS,GIRL GUIDES,na
BEATTY SECONDARY SCHOOL,SECONDARY,UNIFORMED GROUPS,NPCC,NATIONAL POLICE CADET CORPS
BEATTY SECONDARY SCHOOL,SECONDARY,UNIFORMED GROUPS,SCOUTS,na
BEATTY SECONDARY SCHOOL,SECONDARY,UNIFORMED GROUPS,NCC (LAND),NATIONAL CADET CORPS (LAND)
BEATTY SECONDARY SCHOOL,SECONDARY,UNIFORMED GROUPS,NATIONAL CIVIL DEFENCE CADET CORPS,na
BEATTY SECONDARY SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,ORCHESTRA - CHINESE,CHINESE ORCHESTRA
BEATTY SECONDARY SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,CHOIR,na
BEATTY SECONDARY SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,BAND - MILITARY,CONCERT BAND
BEATTY SECONDARY SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,DANCE - INTERNATIONAL,INTERNATIONAL DANCE
BEATTY SECONDARY SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,DANCE - MALAY,MALAY DANCE
BEATTY SECONDARY SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,DRAMA - ENGLISH,DRAMA CLUB
BEATTY SECONDARY SCHOOL,SECONDARY,CLUBS AND SOCIETIES,AUDIO & VIDEO/ PA CLUB,INFORMATION COMMUNICATION CLUB
CEDAR GIRLS' SECONDARY SCHOOL,SECONDARY,PHYSICAL SPORTS,BADMINTON,na
CEDAR GIRLS' SECONDARY SCHOOL,SECONDARY,PHYSICAL SPORTS,BASKETBALL,na
CEDAR GIRLS' SECONDARY SCHOOL,SECONDARY,PHYSICAL SPORTS,CROSS COUNTRY,na
CEDAR GIRLS' SECONDARY SCHOOL,SECONDARY,PHYSICAL SPORTS,NETBALL,na
CEDAR GIRLS' SECONDARY SCHOOL,SECONDARY,PHYSICAL SPORTS,TRACK & FIELD,na
CEDAR GIRLS' SECONDARY SCHOOL,SECONDARY,PHYSICAL SPORTS,TABLE TENNIS,na
CEDAR GIRLS' SECONDARY SCHOOL,SECONDARY,PHYSICAL SPORTS,VOLLEYBALL,na
CEDAR GIRLS' SECONDARY SCHOOL,SECONDARY,UNIFORMED GROUPS,GIRL GUIDES,na
CEDAR GIRLS' SECONDARY SCHOOL,SECONDARY,UNIFORMED GROUPS,NPCC,na
CEDAR GIRLS' SECONDARY SCHOOL,SECONDARY,UNIFORMED GROUPS,SINGAPORE RED CROSS SOCIETY,na
CEDAR GIRLS' SECONDARY SCHOOL,SECONDARY,UNIFORMED GROUPS,NCC (LAND),na
CEDAR GIRLS' SECONDARY SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,CHOIR,na
CEDAR GIRLS' SECONDARY SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,BAND - SYMPHONIC,na
CEDAR GIRLS' SECONDARY SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,ENSEMBLE - GUZHENG,na
CEDAR GIRLS' SECONDARY SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,ENSEMBLE - HANDBELL/HANDCHIME,na
CEDAR GIRLS' SECONDARY SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,DANCE - MODERN,na
CEDAR GIRLS' SECONDARY SCHOOL,SECONDARY,CLUBS AND SOCIETIES,LDDS - ENGLISH,ELDDS (DEBATE & ADVOCACY)
CEDAR GIRLS' SECONDARY SCHOOL,SECONDARY,CLUBS AND SOCIETIES,LDDS - CHINESE,na
CEDAR GIRLS' SECONDARY SCHOOL,SECONDARY,CLUBS AND SOCIETIES,LDDS - INDIAN,na
CEDAR GIRLS' SECONDARY SCHOOL,SECONDARY,CLUBS AND SOCIETIES,LDDS - MALAY,na
CEDAR GIRLS' SECONDARY SCHOOL,SECONDARY,CLUBS AND SOCIETIES,INFOCOM CLUB,INFOCOMM CLUB
CRESCENT GIRLS' SCHOOL,SECONDARY,PHYSICAL SPORTS,BADMINTON,na
CRESCENT GIRLS' SCHOOL,SECONDARY,PHYSICAL SPORTS,CANOEING/ROWING/DRAGON BOAT,na
CRESCENT GIRLS' SCHOOL,SECONDARY,PHYSICAL SPORTS,CROSS COUNTRY,na
CRESCENT GIRLS' SCHOOL,SECONDARY,PHYSICAL SPORTS,HOCKEY,na
CRESCENT GIRLS' SCHOOL,SECONDARY,PHYSICAL SPORTS,NETBALL,na
CRESCENT GIRLS' SCHOOL,SECONDARY,PHYSICAL SPORTS,SOFTBALL,na
CRESCENT GIRLS' SCHOOL,SECONDARY,UNIFORMED GROUPS,GIRL GUIDES,na
CRESCENT GIRLS' SCHOOL,SECONDARY,UNIFORMED GROUPS,NPCC,na
CRESCENT GIRLS' SCHOOL,SECONDARY,UNIFORMED GROUPS,SINGAPORE RED CROSS SOCIETY,SINGAPORE RED CROSS YOUTH
CRESCENT GIRLS' SCHOOL,SECONDARY,UNIFORMED GROUPS,NCC (LAND),na
CRESCENT GIRLS' SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,ENSEMBLE - ANGKLUNG/KULINTANG,na
CRESCENT GIRLS' SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,CHOIR,na
CRESCENT GIRLS' SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,BAND - SYMPHONIC,na
CRESCENT GIRLS' SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,DANCE - CHINESE,CHINESE AND MODERN DANCE
CRESCENT GIRLS' SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,DANCE - INDIAN,na
CRESCENT GIRLS' SCHOOL,SECONDARY,CLUBS AND SOCIETIES,AUDIO & VIDEO/ PA CLUB,na
CRESCENT GIRLS' SCHOOL,SECONDARY,CLUBS AND SOCIETIES,CHESS CLUB,na
